"Date","Temp_Max","Temp_Min","Humidity","Solar_Radiation","Precipitation_mm"
2012-10-23,31.89,19.48,74.85,13,20.46
2012-10-24,28.15,20.09,78.56,18.44,0.6
2012-10-25,29.36,19.59,71.87,23.99,0.19
2012-10-26,32.96,19.21,64.1,25.45,0.03
2012-10-27,35.14,17.17,56.19,27.69,0
2012-10-28,35.68,20.39,56.94,27.63,2.03
2012-10-29,33.89,20.85,61.18,25.95,0.41
2012-10-30,35.66,20.77,58.86,26.02,0.19
2012-10-31,36.84,22.18,52.86,26.1,0.76
2012-11-01,35.3,20.71,63.07,22.35,6.16
2012-11-02,32.04,18.63,66.91,11.54,2.63
2012-11-03,26.59,18.2,78.63,18.17,25.63
2012-11-04,28.35,17.74,75.52,22.12,3.29
2012-11-05,29.44,16.9,69.33,23.24,0.04
2012-11-06,29.57,16.78,69.02,23.32,0.15
2012-11-07,29.24,18.73,68.77,21.39,6.93
2012-11-08,27.04,17.8,72.86,15.37,0.48
2012-11-09,22.58,18.59,87.97,8.41,28.54
2012-11-10,22.68,17.93,88.23,12.33,15.63
2012-11-11,27.63,17.63,81.16,18.99,5.14
2012-11-12,27.7,19.15,81.49,16.65,5.28
2012-11-13,28.57,16.6,81.98,6.31,13.24
2012-11-14,26.66,15.15,75.3,14.01,0.58
2012-11-15,25.39,14.81,78.19,16.18,4.62
2012-11-16,28.82,15.42,72.81,17.1,3.23
2012-11-17,28.52,13.19,66.11,29.83,0
2012-11-18,27.96,13.59,65.14,29.15,0
2012-11-19,27.85,15.55,75.05,19.1,5.46
2012-11-20,27.66,19.16,74.74,17.01,5.76
2012-11-21,31.55,15.49,61.49,30.74,0.04
2012-11-22,31.27,15.11,61.04,30.77,0.01
2012-11-23,32.81,15.92,62.68,31.26,1.16
2012-11-24,28.16,20.42,77.75,20.26,14.74
2012-11-25,25.59,18.54,83.03,10.34,9.69
2012-11-26,27.74,16.26,76.86,19.54,1.22
2012-11-27,29.76,17.47,76.68,15.71,3.83
2012-11-28,30.87,20.14,72.54,20.6,5.89
2012-11-29,32.81,18.1,65.18,27.92,0.2
2012-11-30,31.67,17.16,63.73,29.72,0.01
2012-12-01,28.62,17.95,73.12,18.97,1.44
2012-12-02,26.87,19.23,79.47,20.46,25.49
2012-12-03,29.53,19.75,74.62,22.43,1.14
2012-12-04,29.3,19.53,75.67,26.42,0.12
2012-12-05,25.37,20.2,83.69,26.03,10.92
2012-12-06,27.53,20.31,80.61,23.86,9.51
2012-12-07,30.67,18.99,76.33,26.91,7.92
2012-12-08,32.21,21.3,73.36,21.84,3.02
2012-12-09,25.63,20.32,86.66,17.67,10.82
2012-12-10,28.16,19.31,82.35,25.73,5.05
2012-12-11,28,20.57,84.29,21.92,3.54
2012-12-12,26.78,20.08,82.96,20.67,7.62
2012-12-13,27.9,19.83,83.51,23.79,5.29
2012-12-14,25.61,21.04,88.94,15.28,15.74
2012-12-15,23.77,19.73,89.81,12.75,14.51
2012-12-16,27.03,18.52,81.89,20.2,7.53
2012-12-17,25.54,19.6,85.06,17.49,5.94
2012-12-18,29.59,19.05,77.5,28.07,0.2
2012-12-19,25.71,19.12,88.1,17.47,3.79
2012-12-20,28.29,18.19,78.45,28.54,8.02
2012-12-21,31.18,20,75.07,21.45,6.09
2012-12-22,29.18,19.67,78.56,18.77,2.73
2012-12-23,29.02,19.86,77.95,23.08,3.95
2012-12-24,29.91,19.91,73.11,27.73,1.69
2012-12-25,31.65,18.48,66.55,30.39,0.5
2012-12-26,31.79,20.88,70.47,25.69,0.27
2012-12-27,31.09,20.62,74.53,24.39,4.67
2012-12-28,28.05,21.05,77.29,16.65,19.01
2012-12-29,27.7,20.62,76.53,23.27,16.92
2012-12-30,26.63,19.58,77.5,20.78,6.13
2012-12-31,27.15,20.09,74.05,26.02,1.03
2013-01-01,29.43,18.63,75.59,28.89,1.95
2013-01-02,29.28,20.53,78.23,19.56,1.97
2013-01-03,26.43,18.6,82.19,18.33,8.92
2013-01-04,26.77,19.02,82.3,22.52,5.59
2013-01-05,26.94,18.95,76.96,25.37,0.41
2013-01-06,28.68,19.62,75.14,26.24,2.08
2013-01-07,26.13,20.63,82.89,18.71,0.59
2013-01-08,27.52,19.88,83.85,23.3,32.44
2013-01-09,26.5,20.08,86.14,15.4,10.73
2013-01-10,23.32,19.6,92.19,8,33.53
2013-01-11,25.67,18.04,83.72,9.52,22.68
2013-01-12,22.56,16.45,87.78,14.69,23.04
2013-01-13,25.42,16.57,85.47,19.9,40.65
2013-01-14,22.06,16.9,90.99,10.51,8.39
2013-01-15,24,16.29,88.15,17.03,13.25
2013-01-16,23.15,18.06,91.32,17.02,17.47
2013-01-17,25.46,17.96,88.37,21.84,4.92
2013-01-18,27.77,18.3,80.85,22.4,1.64
2013-01-19,27.76,18.13,79.39,24.9,1.21
2013-01-20,26.93,17.99,81.06,21.01,2.28
2013-01-21,26.3,16.45,78.05,28.23,0.8
2013-01-22,26.79,15.34,78.15,27.93,3.11
2013-01-23,26.83,15.9,78.81,23.17,1.22
2013-01-24,27.62,17.12,83.01,21.92,0.94
2013-01-25,27.13,18.97,88.26,20.84,12.74
2013-01-26,25.65,20.82,87.09,17.43,33.05
2013-01-27,27.59,19.03,88.57,17.31,24.56
2013-01-28,25.05,17.54,87.16,13.99,5.25
2013-01-29,26.67,17.07,85.14,15.21,11.25
2013-01-30,27.1,18.87,85.63,11.98,26.13
2013-01-31,25.93,19.24,84.71,12.44,12.36
2013-02-01,26.82,18.08,81.72,21.41,12.46
2013-02-02,26.19,19.64,85.25,21.6,16.81
2013-02-03,25.55,19.2,88.81,20.55,12.83
2013-02-04,25.38,20.16,86.96,8.74,5.62
2013-02-05,26.7,17.81,84.48,12.4,8.64
2013-02-06,24.47,16.62,89.48,21.85,15.97
2013-02-07,23.93,18.19,87.63,8.3,8.45
2013-02-08,25.71,16.92,84.85,18.85,1.15
2013-02-09,25.81,17.71,83.34,22.5,0.49
2013-02-10,24.61,18.87,88.25,20.86,10.08
2013-02-11,26.77,18.25,83.55,26.09,1.47
2013-02-12,27.5,18.4,81.15,27.41,0.21
2013-02-13,27.66,18.2,79.87,25.46,1.84
2013-02-14,27.5,19.14,80.76,26.69,0.17
2013-02-15,25.59,20.57,86.33,25.29,0.65
2013-02-16,26.26,19.61,87.25,23.54,1.77
2013-02-17,25.67,20.32,85.26,20.53,2.16
2013-02-18,26.81,19.41,80.9,24.76,1.45
2013-02-19,25.88,18.93,81.85,25.65,2.24
2013-02-20,26.91,17.89,80.72,27.55,0.21
2013-02-21,26.99,16.04,78.81,28.33,0.06
2013-02-22,27.27,16.83,76.4,26.93,4.47
2013-02-23,26.66,20.39,76.67,22.43,1.18
2013-02-24,27.29,18.04,80.22,24.79,0.01
2013-02-25,26.96,18.32,82.06,23.75,3.11
2013-02-26,28.2,18.82,80.94,23.51,8.61
2013-02-27,26.72,19.63,84.77,18.61,5.39
2013-02-28,25.33,17.67,83.95,16.53,5.75
2013-03-01,23.29,18.52,90.59,9.93,16.27
2013-03-02,25.16,17.39,87.9,8.68,16.75
2013-03-03,26.73,16.71,84.73,17.71,3.13
2013-03-04,27.65,18.32,83.85,24.05,0.99
2013-03-05,28.33,19.64,84.53,23.13,0.57
2013-03-06,28.86,20.39,79.97,22.46,7.21
2013-03-07,28.91,19.02,82.52,19.97,8.59
2013-03-08,26.46,20.6,85.43,21.61,3.07
2013-03-09,26.78,19.46,86.88,21.16,7.89
2013-03-10,26.94,19.68,87.59,16.43,6.16
2013-03-11,27.16,19.94,86.2,19.8,19.57
2013-03-12,28.23,19.82,82.81,22.85,2.49
2013-03-13,27.38,20.85,84.99,18.56,2.93
2013-03-14,26.91,19.61,87.16,19.15,5.43
2013-03-15,26.89,18.03,86.2,18.56,0.35
2013-03-16,27.66,18.81,83.92,16.08,0.14
2013-03-17,26.28,19.56,83.9,18.12,1.53
2013-03-18,23.68,16.41,85.37,14.85,1.55
2013-03-19,22.64,14.75,85.22,12.01,1.15
2013-03-20,23.91,15.18,87.06,14.16,5.87
2013-03-21,22.81,17.56,91.77,7.1,4.27
2013-03-22,25.97,17.56,86.91,19,1.91
2013-03-23,27.24,18.89,83.44,21.07,1.72
2013-03-24,24.4,17.18,86.21,19.31,10.46
2013-03-25,24.25,18.18,88.62,16.07,2.49
2013-03-26,22.86,17.71,91.55,8.18,14.95
2013-03-27,24.24,17.53,89.47,11.1,20.96
2013-03-28,24.69,16.41,84.87,22.07,0.27
2013-03-29,25.84,14.04,80.87,23.78,0.02
2013-03-30,24.36,15.47,85.44,8.93,0.19
2013-03-31,26.2,16.62,81.69,10.98,0.42
2013-04-01,27.07,17.11,80.26,17.05,0.05
2013-04-02,24.48,17.93,89.27,11.17,10.36
2013-04-03,25.63,17.23,86.71,13.17,4.26
2013-04-04,26.02,18.14,85.9,11.86,1.54
2013-04-05,25.17,19.73,91.62,6.44,10
2013-04-06,27.35,18.83,87.22,17.84,2.59
2013-04-07,26.69,18.39,82.93,16.7,0.85
2013-04-08,24.89,17.88,87.34,15.66,11.72
2013-04-09,24.04,17.94,87.2,11.98,0.48
2013-04-10,23.95,17.44,85.38,8.13,0.18
2013-04-11,23.76,16.79,88.28,8.23,4.98
2013-04-12,25.65,17.12,89.86,10.97,2.65
2013-04-13,22.77,18.85,94.35,8.49,6.36
2013-04-14,23.03,16.29,88.41,14.18,0.46
2013-04-15,24.69,15.13,83.45,18.68,0.09
2013-04-16,24.37,11.3,79.31,22.32,0
2013-04-17,23.44,12.25,79.7,22.36,0.03
2013-04-18,23.79,11.8,77.24,20.4,0.01
2013-04-19,24.71,12.72,77.59,17.04,0.02
2013-04-20,24.47,14.84,81.83,19.05,0.02
2013-04-21,23.23,13.1,82.22,18.74,0
2013-04-22,22.1,12.01,81.83,19.71,0.02
2013-04-23,21.16,11.57,81.38,20.28,0.01
2013-04-24,22.41,13.1,80.14,16.48,0.02
2013-04-25,23.28,12.84,78.75,16.67,0.01
2013-04-26,23.43,11.91,75.52,20.26,0
2013-04-27,23.88,11.44,75.13,20.45,0
2013-04-28,23.84,13.15,80.38,19.05,0.01
2013-04-29,22.44,13.36,82.41,14.17,0
2013-04-30,25.85,12.63,73.72,20.07,0
2013-05-01,26.41,13.62,76.95,19.73,0.03
2013-05-02,25.28,14.65,79.47,19.25,0.01
2013-05-03,25.09,14.16,77.4,19.35,0.01
2013-05-04,25.39,14.94,70.83,19.95,0.02
2013-05-05,25.55,15.94,71.74,18.02,0.11
2013-05-06,23.27,13.99,86.63,13.86,0.13
2013-05-07,23.81,12.41,85.09,15.85,0.02
2013-05-08,21.36,9.55,76.82,20.02,0.01
2013-05-09,22.37,9.67,77.41,19.67,0.03
2013-05-10,23.48,10.47,76.76,18.94,0
2013-05-11,22.89,10.76,79.02,18.23,0.05
2013-05-12,22.91,11.16,76.52,18.86,0.01
2013-05-13,24.05,10.33,74.59,15.99,0.04
2013-05-14,25.03,13.5,78.21,17.19,0.01
2013-05-15,25.67,13.43,77.8,17.69,0.01
2013-05-16,25.47,14.86,75.14,14.05,0.06
2013-05-17,21.32,14.25,87.34,10.61,0.1
2013-05-18,21.85,13.03,86.48,12.2,0.09
2013-05-19,24.22,13.23,81.04,14.3,0.03
2013-05-20,25.14,14.72,83.89,14.05,0
2013-05-21,25.31,14.88,84.43,15.33,0.22
2013-05-22,24.54,15.77,85.41,13.31,3.4
2013-05-23,23.36,15.26,83.99,11.33,0.25
2013-05-24,18.54,13.83,90.75,7.35,5.64
2013-05-25,21.55,11.54,82.88,13.59,0.18
2013-05-26,22.53,11.64,79.73,12.43,0.01
2013-05-27,21.55,13.75,90.49,8.75,16.08
2013-05-28,23.52,15.76,89.03,7.78,29.79
2013-05-29,23,15.71,93.46,2.61,0.94
2013-05-30,21.16,15.8,90.75,6.41,0.88
2013-05-31,23.32,15.35,86.12,10.55,0.03
2013-06-01,24.12,13.43,84.74,12.73,0.1
2013-06-02,23.53,14.14,88.01,12.32,11.48
2013-06-03,21.6,16.31,89.78,3.91,2.63
2013-06-04,22.27,13.65,85.46,12.63,0.1
2013-06-05,22.18,11.8,76.36,15.56,0.03
2013-06-06,23.33,10.6,80.67,11.71,0.02
2013-06-07,24.58,12.27,78.07,14.73,0
2013-06-08,24.14,12.35,79.77,14.74,0
2013-06-09,23.32,13.67,77.99,16.05,0
2013-06-10,22.41,12.14,79.71,13.3,0.01
2013-06-11,23.27,12.11,75.76,13.44,0.08
2013-06-12,23.95,12.64,78.61,14.54,0.27
2013-06-13,23.48,12.8,81.07,15.54,0.03
2013-06-14,23.29,12.21,76.68,13.99,0
2013-06-15,22.78,11.1,76.84,12.85,0.01
2013-06-16,22.74,12.91,85.49,11.53,5.95
2013-06-17,22.53,13.33,89.94,7.49,3.53
2013-06-18,23.26,12.15,74.97,14.69,0.03
2013-06-19,23.37,11,79.49,16.22,0.02
2013-06-20,22.82,11.93,76.54,14.97,0
2013-06-21,23.94,11.81,81.85,11.88,0
2013-06-22,24.43,15.34,88.05,7.54,0.09
2013-06-23,23.37,14.77,84.88,11.06,0.14
2013-06-24,23.04,14.63,84.45,7.43,1.45
2013-06-25,23.07,12.93,82.99,10.34,0.01
2013-06-26,22.83,14.08,83.26,14.2,0.87
2013-06-27,24.26,14.56,81.3,10.86,1.85
2013-06-28,24.42,14.46,78.59,11.53,0.34
2013-06-29,25.47,13.96,77.54,12.66,0
2013-06-30,25.78,14.29,78.74,12.6,0.21
2013-07-01,23.96,14.3,85.83,9.2,5.7
2013-07-02,23.04,13.93,81.96,15.93,0.24
2013-07-03,22.75,12.43,79.86,11.05,0
2013-07-04,23.04,11,79.71,15.01,0
2013-07-05,23.19,11.45,77,15.68,0.01
2013-07-06,23.08,8.29,69.43,17.4,0.02
2013-07-07,23.67,11.75,55.53,17.51,0
2013-07-08,23.19,9.68,70.97,17.19,0.04
2013-07-09,22.9,12.26,83.28,14.26,0.03
2013-07-10,21.56,11.67,80.13,15.69,0
2013-07-11,21.76,11.15,75.67,16.39,0
2013-07-12,21.93,9.6,77.18,16.82,0
2013-07-13,23.48,10.09,73.78,14.71,0
2013-07-14,24.25,12.34,69.47,14.86,0.72
2013-07-15,25.06,14.21,76.76,16.04,0.06
2013-07-16,24.44,12.08,77.52,17.19,0.04
2013-07-17,24.43,9.72,65.49,17.83,0
2013-07-18,26.01,10.98,69.06,17.47,0.09
2013-07-19,26.35,13.58,74.38,15.12,3.67
2013-07-20,24.85,14.32,76.48,13.29,0.83
2013-07-21,27.52,14.25,74.3,14.56,0.02
2013-07-22,28.18,14.38,75.81,17.04,0.21
2013-07-23,21.53,11.99,83.73,7.25,0.25
2013-07-24,17.27,11.43,88.71,3.95,9.88
2013-07-25,15.88,9.72,88.63,3.56,13.52
2013-07-26,19.89,6.29,79.87,19.23,0.03
2013-07-27,21.41,8.39,74.32,19.26,0.12
2013-07-28,22.1,7.71,72.53,18.78,0
2013-07-29,23.43,6.99,73.32,18.17,0.01
2013-07-30,23.77,8.68,73.98,19.09,0.39
2013-07-31,24.06,7.65,70.31,19.17,0
2013-08-01,24.65,8.61,66.71,18.76,0
2013-08-02,25.35,9.91,55.66,19.65,0
2013-08-03,26.26,12.63,47.9,19.56,0
2013-08-04,27.21,9.9,51.58,19.27,0
2013-08-05,27.91,11.55,56.73,18.94,0
2013-08-06,25.96,12.39,77.38,18.52,0
2013-08-07,26.82,12.57,69.11,19.46,0
2013-08-08,25.77,11.37,70.13,19.3,0
2013-08-09,25.65,12.49,65,16.46,0
2013-08-10,26.68,12.33,66.43,19.61,0
2013-08-11,24.7,12.64,76.48,17.54,0
2013-08-12,25.81,11.33,69.63,16.87,0
2013-08-13,27.59,15.37,63.71,18.3,0.04
2013-08-14,26.8,13.13,70.14,12.38,0.23
2013-08-15,20.83,8.41,69.48,16.1,0.05
2013-08-16,23.9,7.96,74.61,17.34,0.05
2013-08-17,24.92,10.88,74.55,14.79,0.4
2013-08-18,22.68,13.36,74.65,12.04,4.77
2013-08-19,20.21,12.56,76.69,16.36,0.8
2013-08-20,24.49,10.1,71.58,20.55,0.1
2013-08-21,24.95,12.49,69.48,20.28,0
2013-08-22,26.15,12.64,68.28,19.69,0
2013-08-23,27.86,13.7,60.7,19,0
2013-08-24,28.34,13.05,62.86,19.92,0
2013-08-25,27.74,11.27,53.57,21.88,0
2013-08-26,30.36,13.38,54.37,20.19,0.11
2013-08-27,23.42,10.67,70.92,15.01,0
2013-08-28,23.41,8.66,64.21,23.31,0
2013-08-29,26.18,6.64,62.64,23.4,0
2013-08-30,27.04,9.22,61.89,23.27,0
2013-08-31,26.95,9.8,61.29,21.61,0
2013-09-01,27.69,13.01,48.11,21.7,0
2013-09-02,28.82,10.53,48.23,22.92,0
2013-09-03,29.22,13.56,60.44,15.98,1.25
2013-09-04,21.89,13.47,81.3,5.17,9.19
2013-09-05,25.75,12.17,72.24,16.3,0.04
2013-09-06,26.64,13.23,67.41,18.62,0
2013-09-07,26.81,12.52,61.9,16.71,0
2013-09-08,27.52,11.85,62.93,22.3,0
2013-09-09,28.82,11.75,63.14,24.14,0
2013-09-10,29.51,12.82,62.44,23.91,0
2013-09-11,27.7,14.8,65.05,22.2,0
2013-09-12,27.83,12.54,63.01,20.49,0.08
2013-09-13,27.87,11.88,55.39,24.18,0
2013-09-14,29,13.97,57.97,22.51,0
2013-09-15,30.12,14.99,50.29,22.17,0
2013-09-16,31.29,16.8,55.3,23.77,3.58
2013-09-17,31.26,18.26,67.07,9.26,14.68
2013-09-18,28.03,19.77,76.05,13.89,0
2013-09-19,29.7,17.44,69.27,17.21,3.33
2013-09-20,31.35,18.18,65.96,21.93,0.14
2013-09-21,31.76,15.91,62.22,25.38,0
2013-09-22,33.53,16.92,64.97,20.71,1.02
2013-09-23,28.59,19.98,75.7,15.14,0.21
2013-09-24,27.42,16.94,77.79,13.27,8.11
2013-09-25,26.32,11.52,63.71,24.02,0
2013-09-26,26.38,9.3,62.68,26.12,0.01
2013-09-27,28.68,9.28,64.14,26.47,0
2013-09-28,30.59,10.98,64.08,25.39,6.3
2013-09-29,28.49,15.62,76.82,3.6,11.05
2013-09-30,25.32,17.47,80.84,11.7,4.87
2013-10-01,27.36,18.46,78.33,13.98,2.54
2013-10-02,25.89,16.86,84.66,4.93,14.03
2013-10-03,27.27,16.94,75.75,18.56,12.58
2013-10-04,24.93,17.97,85.41,8.18,5.7
2013-10-05,27.05,15.22,73.75,16.99,0.19
2013-10-06,26.37,11.8,67.18,25.32,0
2013-10-07,22.4,11.87,74.76,10.17,0.04
2013-10-08,21.66,11.81,75.9,8.15,2.42
2013-10-09,25.18,11.36,68.83,18.79,0.08
2013-10-10,26.53,11.8,65.46,21.05,0.03
2013-10-11,27.05,12.05,62.07,23.4,0.02
2013-10-12,26.05,13.47,64.71,20.17,0.12
2013-10-13,28.93,12.68,60.15,26.66,0.41
2013-10-14,30.35,14.31,61.31,24.4,0.28
2013-10-15,28.02,18.54,74.69,19.65,5.87
2013-10-16,23.5,17.52,83.77,9.92,8.35
2013-10-17,24.17,16.68,84.96,9.14,12.21
2013-10-18,28.11,15.81,77.11,13.95,6.18
2013-10-19,28.57,15.29,68.27,24.41,0.5
2013-10-20,31,14.67,57.61,28.47,0
2013-10-21,31.47,17.48,63.99,24.8,5.18
2013-10-22,28.33,19.46,74.21,22.74,0.6
2013-10-23,29.7,18.68,71.29,21.37,1
2013-10-24,32.18,17.34,63.54,27.3,0.01
2013-10-25,32.06,17.24,63.99,26.65,0
2013-10-26,31.77,17.24,63.58,25.27,0
2013-10-27,32.94,19.82,62.92,21.29,1.54
2013-10-28,31.11,15.76,64.23,21.74,0.27
2013-10-29,30.48,14.97,62.51,19.23,0.14
2013-10-30,25.49,16.24,72.9,13.16,4.92
2013-10-31,29.39,16.32,72.26,15.23,2.22
2013-11-01,28.48,15.37,65.18,17.21,0.38
2013-11-02,30.24,14.75,59.74,26.36,0.03
2013-11-03,31.23,14.74,53.61,26.92,0
2013-11-04,30.83,15.91,61.68,22.15,2.69
2013-11-05,27.82,17.64,70.35,8.08,11.89
2013-11-06,23.13,15.89,80.81,6.59,24.89
2013-11-07,24.54,14.93,81.2,7.9,9.14
2013-11-08,27.88,15.27,76.98,20.69,0.44
2013-11-09,29.64,15.99,69.47,26.35,0.01
2013-11-10,31.8,16.57,65.74,27.98,0
2013-11-11,33.72,18.07,61.26,29.06,0.16
2013-11-12,32.85,21.57,66.26,21.11,0.4
2013-11-13,31.19,17.5,65.92,20.47,0.18
2013-11-14,31.87,13.3,56.54,27.4,0
2013-11-15,30.95,14.26,62.13,26.19,0.52
2013-11-16,30.36,17.35,67.43,24.84,5.04
2013-11-17,23.51,18.75,83.3,8.23,12.85
2013-11-18,28.28,16.06,74.97,22.16,3.68
2013-11-19,29.75,18.74,70.76,27.17,0.97
2013-11-20,32.52,16.94,60.6,29.73,0.02
2013-11-21,33.2,17.33,62.81,28.47,0.78
2013-11-22,29.4,20.02,72.56,17.59,5.87
2013-11-23,26.49,17.84,77.25,13.3,16.74
2013-11-24,23.25,17.76,85.73,10.65,15.1
2013-11-25,23.28,17.91,89.44,8.52,27.2
2013-11-26,25,17.22,83.57,8.75,12.97
2013-11-27,27.63,17.77,78.64,17,1.82
2013-11-28,28.94,17.71,73.28,23.28,0.74
2013-11-29,29.5,18.73,75.11,27.5,6.91
2013-11-30,25.33,19.87,85.6,15.28,7.47
2013-12-01,24.86,19.55,86.92,16.24,7.42
2013-12-02,26.02,19.35,84.31,12.72,5.77
2013-12-03,29.84,19.48,76.51,24.78,2.46
2013-12-04,30.98,18.77,72.41,27.17,1.41
2013-12-05,30.06,20.39,76.25,23.69,7.85
2013-12-06,30.77,18.83,72.53,27.8,0.08
2013-12-07,26.55,18.74,80.57,19.66,4.8
2013-12-08,27.71,19.33,80,22.61,6.09
2013-12-09,30.26,19.1,76.1,25.59,1.01
2013-12-10,26.52,20.81,81.69,12.71,9.25
2013-12-11,26.29,18.49,85.87,10.98,13.07
2013-12-12,25.96,17.55,80.91,11.81,2.57
2013-12-13,27.9,15.63,73.39,21.55,0.04
2013-12-14,28.26,16.41,76.17,22.27,0.82
2013-12-15,29.25,18.64,76.99,15.6,6.15
2013-12-16,28.72,18.46,76.46,25.32,3.4
2013-12-17,27.76,16.55,73.88,22.36,2.16
2013-12-18,30.12,16.11,69.1,28.98,1.32
2013-12-19,29.79,16.66,69.85,27.86,3.32
2013-12-20,29.11,18.38,73.55,25.75,13.1
2013-12-21,25.49,19.2,83.88,20.27,13.26
2013-12-22,26.23,18.22,82.81,19.37,2.76
2013-12-23,24.8,17.9,85.1,12.96,3.78
2013-12-24,27.26,19.07,82.72,14.61,5.52
2013-12-25,29.21,19.36,79.87,16.66,1.65
2013-12-26,31.08,19.79,77.87,27.55,1.89
2013-12-27,32.01,18.8,72.1,29.06,3.6
2013-12-28,28.91,20.24,78.9,19.26,3.71
2013-12-29,28.24,19.88,78.4,25.97,4.34
2013-12-30,25.42,20.87,85.95,17.47,10.25
2013-12-31,28.55,20.24,81.55,21.76,3.94
2014-01-01,29.09,20.35,80.03,24.93,0.62
2014-01-02,31.03,20.27,74.43,27.63,0.6
2014-01-03,33.02,20.47,66.49,30.95,0.02
2014-01-04,33.89,20.64,61.54,29.06,0
2014-01-05,32.69,20.33,65.52,29.25,0.7
2014-01-06,32.32,18.27,62.68,28.29,0.05
2014-01-07,32.26,19.18,61.62,27.48,0.04
2014-01-08,31.12,17.21,63.11,27.99,0.02
2014-01-09,33.08,18.56,60.64,26.3,1.64
2014-01-10,29.6,18.89,70.24,28.14,1.08
2014-01-11,30.55,20.32,68.06,27.99,2.81
2014-01-12,28.56,20.7,74.07,27.59,0.5
2014-01-13,30.02,20.99,69.64,27.06,0.3
2014-01-14,32.9,19.11,62.11,28.98,0.04
2014-01-15,34.24,19.77,58.16,30.15,0.37
2014-01-16,29.36,20.13,69.44,22.08,5.93
2014-01-17,29.08,20.3,74.58,20.73,10.64
2014-01-18,28.31,19.58,74.16,24.34,2.3
2014-01-19,30.32,18.27,67.92,27.3,0.26
2014-01-20,30.87,18.73,69.39,27.32,12.14
2014-01-21,29.95,19.38,74.92,25.68,2.64
2014-01-22,29.09,19.88,75.45,21.41,9.39
2014-01-23,28.67,20.58,77.04,25.6,7.03
2014-01-24,28.84,19.16,80.48,26.15,23.03
2014-01-25,29.77,16.97,69.21,29.09,0.55
2014-01-26,30.23,19.45,71.75,27.99,0.01
2014-01-27,30.8,18.41,69.04,28.65,0.01
2014-01-28,31.18,17.7,64.36,31.07,0
2014-01-29,31.93,15.21,62.37,30.94,0.02
2014-01-30,33.08,17.17,60.9,29.8,0.01
2014-01-31,33.17,17.46,60.57,29.62,0
2014-02-01,33.42,17.26,60.54,28.82,0
2014-02-02,33.29,18.85,62.52,26.17,0.13
2014-02-03,34.16,19.8,58.54,28.28,0.01
2014-02-04,34.4,18.35,57.74,28.7,0.05
2014-02-05,35.45,20.57,53.22,29.58,0
2014-02-06,34.46,17.82,56.95,30.61,0
2014-02-07,32.95,18.52,61.71,28.15,5.18
2014-02-08,33.75,18.3,55.81,29.7,0.19
2014-02-09,34.31,17.3,55.99,29.05,0.67
2014-02-10,34.47,18.69,51.63,28.91,0
2014-02-11,32.86,19.43,56.52,24.76,0
2014-02-12,32.73,19.85,50.77,26.46,0
2014-02-13,34.3,19.61,52.14,26.79,0.02
2014-02-14,32.92,21.49,59.89,21.19,5.24
2014-02-15,29.24,19.99,74.49,16.38,16.05
2014-02-16,26.4,19.2,81,12.36,7.5
2014-02-17,27.87,18.67,79.31,12.73,4.12
2014-02-18,30.37,17.22,68.98,21.19,0.27
2014-02-19,30.41,16.09,65.73,24.76,0.01
2014-02-20,31.52,17.19,61.59,25.97,0
2014-02-21,30.22,18.97,62.5,23.29,1.4
2014-02-22,30.35,19.55,64.47,22.2,0.36
2014-02-23,31.15,19.13,65.67,23.61,0.01
2014-02-24,27.53,20.43,69.16,24.09,0.07
2014-02-25,28.21,20.19,74.12,23.83,3.82
2014-02-26,33.44,16.56,60.38,27.99,0.02
2014-02-27,33.35,18.82,61.05,26.67,3.26
2014-02-28,28.79,19.78,75.65,15.95,10.69
2014-03-01,25.98,19.66,81.7,16.91,1.76
2014-03-02,31.53,17.76,68.28,24.35,1.76
2014-03-03,31.19,19.25,68.56,22.99,0.8
2014-03-04,30.88,19.02,65.73,19.18,0.19
2014-03-05,29.74,18.94,72.25,17.43,0.77
2014-03-06,27.16,19.79,79.96,14.13,21.11
2014-03-07,25.21,18.47,86.12,14.32,4.6
2014-03-08,23.3,17.96,86.46,7.54,3.36
2014-03-09,30.44,17.03,70.87,21.95,0.25
2014-03-10,30.85,18.13,69.1,23.64,0.06
2014-03-11,31.54,17.62,68.53,22.87,0.18
2014-03-12,30.93,19.76,63.29,23.8,0.03
2014-03-13,28.13,19.04,73.08,20.71,0.2
2014-03-14,30.76,18.24,69.52,20.46,1
2014-03-15,32.7,17.04,59.59,26.09,0.01
2014-03-16,32.94,18.28,60.14,24.63,0.05
2014-03-17,32.32,18.17,58.77,24.54,0.1
2014-03-18,30.24,19.12,62.05,23.38,0.43
2014-03-19,30.3,20.08,68.22,17.61,4.52
2014-03-20,31.15,20.65,72.2,20.65,7.3
2014-03-21,28.39,20.68,80.46,17.62,19.46
2014-03-22,28.65,19.67,81.83,20.12,2.78
2014-03-23,28.77,18.11,76.5,19.69,1.92
2014-03-24,27.09,16.81,72.78,14.53,0.15
2014-03-25,29.4,15.6,69.61,21.14,1.38
2014-03-26,29.11,15.95,70.55,18.64,1.18
2014-03-27,30.58,18.27,66.72,22.49,0.15
2014-03-28,30.64,18.15,66.32,22.6,0.11
2014-03-29,31,17.87,64.22,21.01,0.01
2014-03-30,27.69,19.96,76.22,15.06,6.09
